customer_id,package_type,open_status,service_type,phone_service,tenure_months,monthly_charges
5522-JBWMO,月付套餐,在网,宽带 DSL,已开通电话,1,44
3597-MVHJT,月付套餐,在网,光纤,已开通电话,27,95.6
9774-NRNAU,月付套餐,在网,宽带 DSL,已开通电话,27,84.8
0224-RLWWD,月付套餐,在网,宽带 DSL,已开通电话,2,44.3
9967-ATRFS,月付套餐,在网,未开通互联网,已开通电话,19,19.9
3951-NJCVI,月付套餐,在网,光纤,已开通电话,42,95.05
2977-CEBSX,两年合约,在网,宽带 DSL,已开通电话,66,90.05
0177-PXBAT,月付套餐,在网,光纤,已开通电话,33,109.9
6599-CEBNN,月付套餐,已流失,光纤,已开通电话,34,73.95
2519-ERQOJ,月付套餐,在网,宽带 DSL,未开通电话,33,54.6
5876-QMYLD,一年合约,在网,未开通互联网,已开通电话,23,20.05
2277-AXSDC,一年合约,在网,未开通互联网,已开通电话,32,19.75
9442-JTWDL,一年合约,在网,未开通互联网,已开通电话,11,20.05
0979-PHULV,月付套餐,已流失,光纤,已开通电话,69,99.45
3067-SVMTC,一年合约,在网,宽带 DSL,已开通电话,68,55.9
5495-GPSRW,两年合约,在网,未开通互联网,已开通电话,20,19.7
7606-BPHHN,两年合约,在网,未开通互联网,已开通电话,72,19.8
4742-DRORA,一年合约,在网,光纤,已开通电话,60,95.4
0111-KLBQG,月付套餐,在网,光纤,已开通电话,32,93.95
4800-VHZKI,月付套餐,已流失,未开通互联网,已开通电话,1,19.9
7989-CHGTL,月付套餐,已流失,未开通互联网,已开通电话,1,19.6
0334-GDDSO,月付套餐,已流失,光纤,已开通电话,3,81.35
4163-NCJAK,一年合约,在网,未开通互联网,已开通电话,46,24.45
5233-AOZUF,月付套餐,在网,光纤,已开通电话,29,74.95
5973-EJGDP,月付套餐,在网,光纤,已开通电话,51,87.35
1996-DBMUS,月付套餐,在网,光纤,已开通电话,48,70.65
7916-VCCPB,月付套餐,在网,光纤,已开通电话,16,73.25
4686-GEFRM,两年合约,在网,光纤,已开通电话,70,98.7
5249-QYHEX,两年合约,在网,未开通互联网,已开通电话,40,24.8
0578-SKVMF,月付套餐,已流失,光纤,已开通电话,22,83.3
5564-NEMQO,月付套餐,已流失,光纤,已开通电话,1,75.3
2233-FAGXV,月付套餐,在网,未开通互联网,已开通电话,5,24.3
5605-IYGFG,月付套餐,在网,光纤,已开通电话,7,69.85
7663-ZTEGJ,一年合约,在网,光纤,已开通电话,29,100.55
3935-TBRZZ,一年合约,在网,未开通互联网,已开通电话,44,25.7
8111-BKVDS,月付套餐,在网,宽带 DSL,未开通电话,10,40.7
2055-SIFSS,月付套餐,在网,宽带 DSL,已开通电话,55,51.65
2806-MLNTI,一年合约,在网,光纤,已开通电话,52,105.1
8734-DKSTZ,月付套餐,在网,光纤,已开通电话,10,85.95
4360-PNRQB,月付套餐,在网,光纤,已开通电话,18,75.6
6152-ONASV,一年合约,在网,宽带 DSL,已开通电话,68,58.25
9063-ZGTUY,月付套餐,已流失,未开通互联网,已开通电话,61,19.4
7781-HVGMK,两年合约,在网,宽带 DSL,未开通电话,72,65.2
2181-UAESM,月付套餐,在网,宽带 DSL,已开通电话,2,53.45
2957-LOLHO,月付套餐,已流失,宽带 DSL,已开通电话,12,45.4
6048-NJXHX,两年合约,在网,未开通互联网,已开通电话,41,19.75
2320-SLKMB,月付套餐,在网,宽带 DSL,未开通电话,26,44.45
4980-URKXC,一年合约,在网,未开通互联网,已开通电话,36,20.85
4376-KFVRS,两年合约,在网,光纤,已开通电话,72,114.05
5886-VLQVU,月付套餐,在网,光纤,已开通电话,35,89.85
3577-AMVUX,月付套餐,在网,宽带 DSL,已开通电话,1,55.05
0771-WLCLA,月付套餐,在网,光纤,已开通电话,16,112.95
5628-RKIFK,月付套餐,在网,光纤,已开通电话,49,101.55
0206-TBWLC,一年合约,在网,光纤,已开通电话,54,114.65
2937-FTHUR,月付套餐,在网,宽带 DSL,已开通电话,18,64.8
1910-FMXJM,月付套餐,在网,光纤,已开通电话,36,80.4
7752-XUSCI,月付套餐,已流失,光纤,已开通电话,60,105.9
4110-PFEUZ,月付套餐,已流失,光纤,已开通电话,1,69.55
0732-OCQOC,两年合约,在网,未开通互联网,已开通电话,52,25.05
5168-MSWXT,月付套餐,在网,光纤,已开通电话,8,94.75
1090-ESELR,两年合约,在网,光纤,已开通电话,72,105.5
8592-PLTMQ,一年合约,在网,未开通互联网,已开通电话,64,24.7
5760-WRAHC,月付套餐,在网,宽带 DSL,已开通电话,22,69.75
8847-GEOOQ,月付套餐,在网,宽带 DSL,未开通电话,60,60.2
0256-LTHVJ,月付套餐,已流失,光纤,已开通电话,28,81.05
4785-FCIFB,两年合约,在网,未开通互联网,已开通电话,61,24.4
8313-NDOIA,月付套餐,在网,光纤,已开通电话,24,104.15
5149-CUZUJ,一年合约,在网,光纤,已开通电话,28,92.9
0942-KOWSM,两年合约,在网,宽带 DSL,已开通电话,30,80.8
4237-CLSMM,月付套餐,在网,未开通互联网,已开通电话,2,20
1452-VOQCH,月付套餐,在网,光纤,已开通电话,1,75.1
4719-UMSIY,月付套餐,在网,未开通互联网,已开通电话,6,19.65
6614-VBEGU,月付套餐,在网,宽带 DSL,已开通电话,24,69.45
0880-TKATG,月付套餐,已流失,光纤,已开通电话,4,101.15
3811-VBYBZ,月付套餐,已流失,光纤,已开通电话,7,99.8
1480-BKXGA,两年合约,在网,光纤,已开通电话,72,116.05
2996-XAUVF,两年合约,在网,宽带 DSL,未开通电话,70,40.05
9076-AXYIK,两年合约,在网,光纤,已开通电话,64,102.1
5968-XQIVE,一年合约,在网,光纤,已开通电话,72,89.7
8896-RAZCR,两年合约,在网,未开通互联网,已开通电话,44,19.9
4640-UHDOS,月付套餐,已流失,宽带 DSL,已开通电话,13,55.95
4933-IKULF,一年合约,在网,未开通互联网,已开通电话,17,20.65
3583-EKAPL,月付套餐,已流失,宽带 DSL,已开通电话,1,55
1304-BCCFO,月付套餐,在网,宽带 DSL,已开通电话,9,70.05
4104-PVRPS,月付套餐,在网,宽带 DSL,已开通电话,24,53.6
9399-APLBT,月付套餐,已流失,光纤,已开通电话,1,74.7
2359-KMGLI,月付套餐,已流失,光纤,已开通电话,24,80.25
3780-DDGSE,月付套餐,在网,宽带 DSL,已开通电话,35,76.05
4431-EDMIQ,月付套餐,在网,宽带 DSL,已开通电话,7,75.7
0306-JAELE,月付套餐,已流失,光纤,已开通电话,5,96.1
6227-HWPWX,月付套餐,已流失,光纤,已开通电话,15,69
0486-LGCCH,两年合约,在网,未开通互联网,已开通电话,11,19.65
0447-BEMNG,月付套餐,已流失,宽带 DSL,未开通电话,48,45.3
4612-SSVHJ,月付套餐,在网,光纤,已开通电话,20,81.45
5168-MQQCA,一年合约,在网,光纤,已开通电话,72,108.5
5949-XIKAE,月付套餐,已流失,光纤,已开通电话,8,83.55
7971-HLVXI,两年合约,在网,光纤,已开通电话,72,84.5
9094-AZPHK,月付套餐,在网,光纤,已开通电话,15,100.15
3649-JPUGY,两年合约,在网,宽带 DSL,已开通电话,72,88.6
4472-LVYGI,两年合约,在网,宽带 DSL,未开通电话,0,52.55
8372-JUXUI,月付套餐,已流失,光纤,已开通电话,1,74.35
3552-CTCYF,两年合约,在网,光纤,已开通电话,63,104.8
6778-YSNIH,月付套餐,在网,宽带 DSL,已开通电话,2,59
0388-EOPEX,月付套餐,已流失,光纤,已开通电话,2,74.4
5756-OZRIO,一年合约,在网,宽带 DSL,已开通电话,61,64.05
6579-JPICP,月付套餐,在网,未开通互联网,已开通电话,1,20.4
8205-OTCHB,一年合约,已流失,宽带 DSL,未开通电话,22,43.75
4134-BSXLX,月付套餐,在网,宽带 DSL,已开通电话,28,60.9
0505-SPOOW,两年合约,在网,未开通互联网,已开通电话,70,19.8
6235-VDHOM,月付套餐,已流失,宽带 DSL,未开通电话,5,28.45
7783-YKGDV,月付套餐,已流失,光纤,已开通电话,12,99.7
4374-YMUSQ,一年合约,在网,光纤,已开通电话,34,116.25
4513-CXYIX,两年合约,在网,光纤,已开通电话,71,80.7
3957-HHLMR,一年合约,在网,宽带 DSL,已开通电话,70,65.2
7803-XOCCZ,月付套餐,在网,光纤,已开通电话,52,84.05
5736-YEJAX,两年合约,在网,宽带 DSL,已开通电话,69,79.45
5609-CEBID,月付套餐,已流失,光纤,已开通电话,20,94.1
8981-FJGLA,月付套餐,在网,光纤,已开通电话,11,78
7218-HKQFK,月付套餐,已流失,光纤,已开通电话,2,94.2
4636-QRJKY,月付套餐,已流失,光纤,已开通电话,6,80.5
1135-LMECX,月付套餐,在网,未开通互联网,已开通电话,1,19.85
4332-MUOEZ,一年合约,在网,光纤,已开通电话,20,94.3
8535-SFUTN,月付套餐,在网,光纤,已开通电话,61,106.45
5956-VKDTT,月付套餐,已流失,光纤,已开通电话,5,74.35
8677-HDZEE,月付套餐,在网,光纤,已开通电话,56,105.45
2475-MROZF,月付套餐,在网,光纤,已开通电话,30,95
9412-GHEEC,月付套餐,已流失,光纤,已开通电话,40,104.8
3482-ABPKK,一年合约,在网,宽带 DSL,已开通电话,28,54.3
6705-LXORM,月付套餐,在网,光纤,已开通电话,5,70.05
0257-ZESQC,月付套餐,已流失,光纤,已开通电话,27,75.2
7531-GQHME,月付套餐,在网,未开通互联网,已开通电话,12,20.05
5174-ITUMV,一年合约,在网,光纤,已开通电话,67,105.4
4109-CYRBD,月付套餐,在网,宽带 DSL,已开通电话,29,51.6
0913-XWSCN,月付套餐,在网,光纤,已开通电话,55,85.5
6825-UYPFK,月付套餐,已流失,光纤,已开通电话,23,75.6
8397-MVTAZ,月付套餐,已流失,光纤,已开通电话,34,100.05
0750-EBAIU,一年合约,在网,光纤,已开通电话,52,91.25
8606-CIQUL,两年合约,在网,光纤,已开通电话,72,115.75
3571-DPYUH,一年合约,在网,光纤,已开通电话,58,94.7
7601-GNDYK,两年合约,在网,未开通互联网,已开通电话,35,19.6
0356-OBMAC,两年合约,在网,光纤,已开通电话,56,99.9
8067-NIOYM,两年合约,在网,未开通互联网,已开通电话,24,21.1
1403-GYAFU,两年合约,在网,未开通互联网,已开通电话,70,20.05
4234-XTNEA,月付套餐,在网,光纤,已开通电话,2,79.95
1297-VQDRP,一年合约,在网,光纤,已开通电话,68,107.15
9282-IZGQK,月付套餐,已流失,光纤,已开通电话,1,85
5348-CAGXB,月付套餐,在网,光纤,已开通电话,12,89.55
0621-HJWXJ,月付套餐,在网,光纤,已开通电话,63,81.55
5844-QVTAT,一年合约,在网,宽带 DSL,已开通电话,33,58.45
8905-IAZPF,一年合约,在网,光纤,已开通电话,69,95.65
5394-MEITZ,两年合约,在网,宽带 DSL,已开通电话,60,80.6
6859-QNXIQ,两年合约,在网,光纤,已开通电话,72,113.1
2782-LFZVW,月付套餐,在网,宽带 DSL,已开通电话,11,58.95
2866-IKBTM,月付套餐,在网,未开通互联网,已开通电话,1,19.55
1342-JPNKI,月付套餐,已流失,光纤,已开通电话,10,86.05
2817-NTQDO,月付套餐,已流失,宽带 DSL,未开通电话,13,45.55
7129-AZJDE,一年合约,在网,光纤,已开通电话,34,78.95
6986-IJDHX,月付套餐,已流失,光纤,已开通电话,39,86.3
2560-PPCHE,一年合约,在网,光纤,已开通电话,65,105.05
4676-MQUEA,一年合约,在网,光纤,已开通电话,50,101.9
8138-EALND,月付套餐,在网,未开通互联网,已开通电话,15,19.75
3580-HYCSP,两年合约,在网,光纤,已开通电话,72,110.3
1352-HNSAW,两年合约,在网,光纤,已开通电话,72,115.6
2075-PUEPR,两年合约,在网,未开通互联网,已开通电话,55,19.35
1982-FEBTD,两年合约,在网,未开通互联网,已开通电话,23,25.6
5301-GAUUY,月付套餐,已流失,光纤,已开通电话,32,80.35
5791-KAJFD,一年合约,在网,宽带 DSL,已开通电话,56,68.75
2654-VBVPB,月付套餐,在网,未开通互联网,已开通电话,1,19.9
1154-HYWWO,一年合约,在网,宽带 DSL,已开通电话,38,70.6
2501-XWWTZ,月付套餐,在网,光纤,已开通电话,11,70.2
3716-UVSPD,月付套餐,在网,宽带 DSL,已开通电话,1,49.3
6815-ABQFQ,一年合约,在网,光纤,已开通电话,56,107.25
7343-EOBEU,月付套餐,在网,未开通互联网,已开通电话,3,23.6
3701-SFMUH,月付套餐,在网,宽带 DSL,已开通电话,7,69.7
6103-LIANB,两年合约,在网,光纤,已开通电话,59,99.5
7319-VENRZ,月付套餐,在网,宽带 DSL,已开通电话,7,64.3
5846-NEQVZ,两年合约,在网,宽带 DSL,已开通电话,71,70.85
6967-QIQRV,一年合约,在网,光纤,已开通电话,15,101.9
5781-RFZRP,两年合约,在网,宽带 DSL,已开通电话,71,73.5
0939-YAPAF,月付套餐,已流失,光纤,已开通电话,35,100.25
0308-IVGOK,一年合约,在网,宽带 DSL,未开通电话,11,40.4
7293-LSCDV,两年合约,在网,未开通互联网,已开通电话,60,19.25
7025-WCBNE,两年合约,在网,宽带 DSL,已开通电话,47,59.6
5756-JYOJT,一年合约,在网,宽带 DSL,已开通电话,11,64.9
4710-FDUIZ,一年合约,已流失,光纤,已开通电话,56,100.3
6030-REHUX,月付套餐,在网,光纤,已开通电话,28,110.85
9548-LIGTA,两年合约,在网,宽带 DSL,已开通电话,61,81.05
5150-LJNSR,一年合约,在网,光纤,已开通电话,31,98.05
8270-RKSAP,月付套餐,在网,光纤,已开通电话,9,70.5
6522-YRBXD,月付套餐,在网,光纤,已开通电话,35,94.55
2640-LYMOV,月付套餐,在网,未开通互联网,已开通电话,2,19.65
1218-VKFPE,月付套餐,已流失,未开通互联网,已开通电话,12,19
3627-FHKBK,月付套餐,已流失,光纤,已开通电话,1,75.3
2865-TCHJW,月付套餐,已流失,光纤,已开通电话,4,89.2
1423-BMPBQ,月付套餐,在网,未开通互联网,已开通电话,1,19
2393-DIVAI,月付套餐,在网,未开通互联网,已开通电话,3,20
5192-EBGOV,月付套餐,已流失,光纤,已开通电话,1,85.7
4568-KNYWR,两年合约,在网,宽带 DSL,已开通电话,52,63.25
8752-IMQOS,一年合约,在网,未开通互联网,已开通电话,5,20.1
0742-LAFQK,两年合约,在网,光纤,已开通电话,72,99.15
0795-LAFGP,两年合约,在网,宽带 DSL,已开通电话,71,90.4
0619-OLYUR,两年合约,在网,光纤,已开通电话,72,111.9
5512-IDZEI,一年合约,在网,未开通互联网,已开通电话,46,24.9
0459-SPZHJ,两年合约,在网,宽带 DSL,已开通电话,63,83.5
0215-BQKGS,月付套餐,在网,光纤,已开通电话,30,84.3
9244-ZVAPM,月付套餐,在网,宽带 DSL,已开通电话,1,45.6
0719-SYFRB,月付套餐,已流失,宽带 DSL,已开通电话,12,61.65
8208-EUMTE,两年合约,在网,宽带 DSL,未开通电话,16,54.85
5172-MIGPM,月付套餐,在网,宽带 DSL,已开通电话,4,65.55
1710-RCXUS,一年合约,在网,光纤,已开通电话,51,90.35
0374-FIUCA,两年合约,在网,未开通互联网,已开通电话,65,20.4
5839-SUYVZ,月付套餐,在网,光纤,已开通电话,16,74.55
5173-ZXXXL,一年合约,在网,未开通互联网,已开通电话,2,19.95
1096-ADRUX,一年合约,在网,光纤,已开通电话,66,74.25
2001-MCUUW,两年合约,在网,光纤,已开通电话,46,108.65
2731-GJRDG,一年合约,在网,光纤,已开通电话,32,109.55
4723-BEGSG,两年合约,在网,宽带 DSL,已开通电话,72,86.65
6516-NKQBO,两年合约,在网,宽带 DSL,已开通电话,38,81
8672-OAUPW,一年合约,在网,宽带 DSL,已开通电话,51,47.85
8207-DMRVL,两年合约,在网,光纤,已开通电话,72,114.55
3419-SNJJD,月付套餐,已流失,光纤,已开通电话,65,105.25
6543-CPZMK,月付套餐,已流失,宽带 DSL,未开通电话,9,29.95
4765-OXPPD,月付套餐,已流失,宽带 DSL,已开通电话,9,65
2804-ETQDK,两年合约,在网,未开通互联网,已开通电话,66,20.55
6689-VRRTK,一年合约,在网,光纤,已开通电话,44,109.8
7138-GIRSH,两年合约,在网,宽带 DSL,已开通电话,50,69.5
9396-ZSFLL,月付套餐,在网,宽带 DSL,已开通电话,15,48.85
6464-KEXXH,月付套餐,在网,宽带 DSL,未开通电话,8,25.25
7134-MJPDY,一年合约,在网,光纤,已开通电话,66,102.85
5240-CAOYT,月付套餐,在网,光纤,已开通电话,57,87.55
4059-IIEBK,月付套餐,在网,光纤,已开通电话,7,78.55
4881-JVQOD,月付套餐,在网,宽带 DSL,未开通电话,10,34.55
0516-UXRMT,一年合约,在网,光纤,已开通电话,62,92.05
4851-BQDNX,一年合约,在网,光纤,已开通电话,40,85.05
5148-HKFIR,两年合约,在网,未开通互联网,已开通电话,20,19.7
1009-IRMNA,月付套餐,已流失,未开通互联网,已开通电话,7,20
3003-CMDUU,月付套餐,在网,光纤,已开通电话,25,95.15
5016-IBERQ,月付套餐,在网,光纤,已开通电话,23,84.25
6797-UCJHZ,一年合约,在网,光纤,已开通电话,66,104.6
2469-DTSGX,两年合约,在网,光纤,已开通电话,72,111.65
4554-YGZIH,月付套餐,已流失,光纤,已开通电话,49,90.05
5099-BAILX,月付套餐,已流失,光纤,已开通电话,43,110.75
9931-KGHOA,月付套餐,在网,宽带 DSL,已开通电话,46,55
1775-KWJKQ,两年合约,在网,宽带 DSL,已开通电话,72,89.85
7665-VIGUD,一年合约,在网,未开通互联网,已开通电话,10,20.35
9411-TPQQV,一年合约,在网,宽带 DSL,未开通电话,40,54.55
7207-RMRDB,月付套餐,已流失,光纤,已开通电话,65,105.5
7954-MLBUN,两年合约,在网,光纤,已开通电话,31,99.45
2077-DDHJK,两年合约,在网,宽带 DSL,已开通电话,68,70.9
4913-EHYUI,一年合约,已流失,光纤,已开通电话,56,104.55
0195-IESCP,月付套餐,已流失,光纤,已开通电话,10,85.25
9574-BOSMD,两年合约,在网,未开通互联网,已开通电话,68,25.4
4580-TMHJU,月付套餐,已流失,宽带 DSL,已开通电话,43,56.15
0970-ETWGE,月付套餐,已流失,光纤,已开通电话,1,89.55
4908-XAXAY,一年合约,在网,光纤,已开通电话,49,89.85
8404-VLQFB,月付套餐,在网,未开通互联网,已开通电话,15,25.25
1626-ERCMM,月付套餐,已流失,光纤,已开通电话,20,94.55
0887-HJGAR,月付套餐,已流失,宽带 DSL,已开通电话,1,45.7
2391-IPLOP,一年合约,在网,宽带 DSL,已开通电话,50,69.65
5644-PDMZC,月付套餐,已流失,光纤,已开通电话,2,89.5
3509-GWQGF,月付套餐,在网,光纤,已开通电话,24,70
9576-ANLXO,月付套餐,已流失,光纤,已开通电话,3,69.55
2024-BASKD,月付套餐,已流失,光纤,已开通电话,1,74.6
5845-BZZIB,两年合约,在网,未开通互联网,已开通电话,35,20.1
1140-UKVZG,月付套餐,在网,未开通互联网,已开通电话,17,24.8
4160-AMJTL,月付套餐,已流失,未开通互联网,已开通电话,8,19.65
5183-SNMJQ,月付套餐,在网,光纤,已开通电话,10,95.1
8100-PNJMH,两年合约,在网,宽带 DSL,已开通电话,68,88.85
7838-LAZFO,一年合约,在网,宽带 DSL,已开通电话,45,78.8
4464-JCOLN,一年合约,已流失,未开通互联网,已开通电话,2,19.85
2085-JVGAD,月付套餐,在网,未开通互联网,已开通电话,37,20.35
5650-VDUDS,月付套餐,已流失,宽带 DSL,未开通电话,4,24.25
8095-WANWK,月付套餐,在网,宽带 DSL,已开通电话,10,45.25
3030-ZKIWL,月付套餐,在网,未开通互联网,已开通电话,1,20.05
9565-FLVCG,两年合约,在网,宽带 DSL,已开通电话,65,69.55
8755-OGKNA,两年合约,在网,未开通互联网,已开通电话,57,19.5
2800-VEQXM,月付套餐,在网,光纤,已开通电话,3,74.75
7538-GWHML,月付套餐,已流失,光纤,已开通电话,2,69.65
5533-RJFTJ,月付套餐,在网,宽带 DSL,未开通电话,49,30.2
3859-CVCET,月付套餐,已流失,宽带 DSL,已开通电话,4,45.65
0214-JHPFW,两年合约,在网,宽带 DSL,未开通电话,70,57.8
5642-MHDQT,一年合约,在网,未开通互联网,已开通电话,53,19.85
3088-FVYWK,两年合约,在网,未开通互联网,已开通电话,53,25.55
3276-HDUEG,月付套餐,已流失,光纤,已开通电话,1,75.05
