"id","title","url","time","source","keyword"
"480","深圳市公安局龙岗分局2025年辅警云终端综合通信服务中标公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044c42188e3620341d3bda70850df23ac76.shtml","2025-12-01","全国公共资源交易平台","云"
"481","云落生活垃圾填埋场渗滤液浓缩液外运处理项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00442603e9841067457da183c3da52523f35.shtml","2025-12-01","全国公共资源交易平台","云"
"482","灌云县2025年度省级水利发展资金水利工程维修养护项目(专门面向中小企业)采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/003229c7d856fc804252b820032867a633c9.shtml","2025-12-01","全国公共资源交易平台","云"
"483","翠屏区李端镇云顶社区岩门子崩塌排危除险工程项目更正公告","http://www.ggzy.gov.cn/information/html/a/510000/0204/202512/01/00516b16d83ba1144a5dbdf4ea56ab673e9b.shtml","2025-12-01","全国公共资源交易平台","云"
"484","惠东县平山街道、九龙峰增光片区排水防涝系统提质增效工程项目（第一期子项一：平山青云片区排水防涝系统提质增效工程）检验监测服务采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044bbda2d313e90443684f98a52f20867ea.shtml","2025-12-01","全国公共资源交易平台","云"
"485","云之龙咨询集团有限公司关于法医病理鉴定、法医临床鉴定、法医毒物鉴定服务采购项目的更正公告","http://www.ggzy.gov.cn/information/html/a/450000/0204/202512/01/00457cc71578692c4a75bb6479b4b7309896.shtml","2025-12-01","全国公共资源交易平台","云"
"486","江津区中医院云桌面服务项目(JJQ25C00088)公开招标公告","http://www.ggzy.gov.cn/information/html/a/500000/0201/202512/01/0050624f7de5aaaa407ea451a02b5045bd9b.shtml","2025-12-01","全国公共资源交易平台","云"
"487","连云港市2025年土壤污染重点监管单位周边监测项目采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/0032de89cb8da7fb4427879a586719670ba5.shtml","2025-12-01","全国公共资源交易平台","云"
"488","江苏省中医院连云港医院制剂室设备一批采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/00325a59d02789664f64a494339089699a31.shtml","2025-12-01","全国公共资源交易平台","云"
"489","连云港市妇幼保健院高频电灼仪采购项目采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/0032e6ab0c1e84814f7bad2d56753ecbd61b.shtml","2025-12-01","全国公共资源交易平台","云"
"490","广州市白云区拘留所后勤服务采购项目（CZ2025-1409）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00440225f366cdbc4a2387c07c8337f74c12.shtml","2025-12-01","全国公共资源交易平台","云"
"491","云之龙咨询集团有限公司&nbsp;梧州市心电诊断中心心电图机采购（WZZC2025-G1-990313-YZLZ）&nbsp;公开招标公告（远程异地评标）","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/0045ca45c4cd976542a490eb1a5997701983.shtml","2025-12-01","全国公共资源交易平台","云"
"492","镇宁自治县云鹤殡葬有限责任公司食堂食材配送服务及食堂劳务外包用工服务（A包：食堂食材配送服务)、（B包：食堂劳务外包用工服务）","http://www.ggzy.gov.cn/information/html/a/520000/0201/202512/01/0052c7ae9bc8b90649008d92413bec8c9fb2.shtml","2025-12-01","全国公共资源交易平台","云"
"493","政法系统应用平台（云资源服务）项目单一来源公告","http://www.ggzy.gov.cn/information/html/a/620000/0201/202512/01/006216af9bce82c4430e833ae733c362abd0.shtml","2025-12-01","全国公共资源交易平台","云"
"494","云之龙咨询集团有限公司广西壮族自治区安全生产资格考试服务采购（GXZC2025-G3-003163-YZLZ）中标公告","http://www.ggzy.gov.cn/information/html/a/450000/0202/202512/01/0045fbad111b0b3b4c968b614c61460183dd.shtml","2025-12-01","全国公共资源交易平台","云"
"495","数字喀斯特时空AI云平台采购项目的竞争性谈判公告","http://www.ggzy.gov.cn/information/html/a/520000/0201/202512/01/0052ff2446e31ac94268b53191487c45ea45.shtml","2025-12-01","全国公共资源交易平台","云"
"496","云之龙咨询集团有限公司NNZC2025-C3-991372-YZLZ&nbsp;出租交通行业服务质量第三方考核竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/0045dbff01e7217a418f86ff8d2fb01082a7.shtml","2025-12-01","全国公共资源交易平台","云"
"497","连云港市优先监管地块重点监测项目采购公告(二)","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/0032676a3ccd459646e1ae32ab30944c47ce.shtml","2025-12-01","全国公共资源交易平台","云"
"498","云之龙咨询集团有限公司梧州市心电诊断中心心电图机采购（WZZC2025-G1-990313-YZLZ）公开招标公告（远程异地评标）","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/00459d44cbcccfc44f39b4623554c3fc5d9f.shtml","2025-12-01","全国公共资源交易平台","云"
"499","灌云县森林火灾智能监测预警系统提升项目采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202512/01/0032ce457d62febc49958c1716914af301b5.shtml","2025-12-01","全国公共资源交易平台","云"
"500","云之龙咨询集团有限公司医院治安管理服务项目（GXZC2025-G3-003447-YZLZ）招标公告","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/00455ea68c5d404e49a784c6d062a6061c3f.shtml","2025-12-01","全国公共资源交易平台","云"
"501","【阜新市城区分公司智慧场景建设商超类（好又多超市）项目设备采购项目】废标公告","https://www.chinapost.com.cn/html1/report/2512/184-1.htm","2025-12-01","中国邮政","智慧"
"502","【石家庄邮电职业技术学院（中国邮政集团有限公司培训中心）智慧扩音与音频处理设备采购】比选公告","https://www.chinapost.com.cn/html1/report/25111/325-1.htm","2025-11-28","中国邮政","智慧"
"503","【中国邮政集团有限公司阜新市分公司阜蒙县智慧场景建设商超类（旺客隆超市）设备采购项目】流标公告","https://www.chinapost.com.cn/html1/report/25111/435-1.htm","2025-11-28","中国邮政","智慧"
"504","【阜新市城区分公司智慧场景建设商超类（嘉乐多超市）项目设备采购项目】流标公告","https://www.chinapost.com.cn/html1/report/25111/436-1.htm","2025-11-28","中国邮政","智慧"
"505","中国邮政储蓄银行四川省分行眉山洪雅县人民医院智慧医院建设技术服务项目中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/9820-1.htm","2025-11-27","中国邮政","智慧"
"506","中国邮政集团有限公司天门市分公司开展智慧场景运营专项营销活动项目采购项目公开比选公告","https://www.chinapost.com.cn/html1/report/2511/9748-1.htm","2025-11-26","中国邮政","智慧"
"507","【中国邮政集团有限公司温州市分公司2025年温州市菜篮子集团有限公司智慧场景采购项目（第二次）】招标公告","https://www.chinapost.com.cn/html1/report/2511/9398-1.htm","2025-11-26","中国邮政","智慧"
"508","【中国邮政集团有限公司温州市分公司2025年温州市菜篮子集团有限公司智慧场景采购项目】流标公告","https://www.chinapost.com.cn/html1/report/2511/8890-1.htm","2025-11-25","中国邮政","智慧"
"509","【四川邮政智慧客户管理平台开发及营销助手2025年新增功能开发项目】中标结果公告","https://www.chinapost.com.cn/html1/report/2511/8371-1.htm","2025-11-24","中国邮政","智慧"
"510","2025年广东信源文化科技有限公司金版学案 同步优学智慧作业零星购买选比公告","https://www.chinapost.com.cn/html1/report/2511/7738-1.htm","2025-11-21","中国邮政","智慧"
"511","2025年广东信源文化科技有限公司金版学案 同步优学智慧作业零星购买选比公告","https://www.chinapost.com.cn/html1/report/2511/6203-1.htm","2025-11-18","中国邮政","智慧"
"512","邮政展示“智慧+融合”模式","https://www.chinapost.com.cn/html1/report/2511/5416-1.htm","2025-11-17","中国邮政","智慧"
"513","【锦州市分公司智慧场景建设软硬件（商超批发类）采购】废标公告","https://www.chinapost.com.cn/html1/report/2511/5882-1.htm","2025-11-17","中国邮政","智慧"
"514","徐州邮政智慧物流中心（徐州邮件处理中心二期）工程施工招标公告","https://www.chinapost.com.cn/html1/report/2511/5289-1.htm","2025-11-14","中国邮政","智慧"
"515","财富管理远程投顾交互系统配套智慧屏采购需求公开征求意见公告","https://www.chinapost.com.cn/html1/report/2511/5176-1.htm","2025-11-14","中国邮政","智慧"
"516","【四川邮政智慧客户管理平台开发及营销助手2025年新增功能开发项目】中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/4501-1.htm","2025-11-13","中国邮政","智慧"
"517","【中国邮政集团有限公司合肥市分公司邻几智慧场景收银机设备采购项目】招标公告","https://www.chinapost.com.cn/html1/report/2511/4456-1.htm","2025-11-13","中国邮政","智慧"
"518","【菏泽市分公司郓城、定陶、成武智慧场景建设采购项目】采前公示","https://www.chinapost.com.cn/html1/report/2511/3604-1.htm","2025-11-11","中国邮政","智慧"
"519","中国邮政储蓄银行安徽省分行零售客户企业微信智慧运营服务采购项目成交结果公告","https://www.chinapost.com.cn/html1/report/2511/3423-1.htm","2025-11-11","中国邮政","智慧"
"520","【中国邮政集团有限公司辽阳市分公司智慧场景建设（辽阳市太子河区好物省多多折扣仓百货超市、辽阳光华超市、辽阳灯塔大商家超市）项目】招标公告","https://www.chinapost.com.cn/html1/report/2511/2073-1.htm","2025-11-07","中国邮政","智慧"
"521","【中国邮政集团有限公司云南省昆明邮区中心分拣设备备品备件采购项目】采前公示","https://www.chinapost.com.cn/html1/report/2512/346-1.htm","2025-12-01","中国邮政","云"
"522","【中国邮政集团有限公司云南省昆明邮区中心分拣设备备品备件采购项目】采前公示","https://www.chinapost.com.cn/html1/report/2512/347-1.htm","2025-12-01","中国邮政","云"
"523","关于2024年集团公司党组第二批巡视中国邮政储蓄银行云南省分行党委整改进展情况的通报","https://www.chinapost.com.cn/html1/report/2512/197-1.htm","2025-12-01","中国邮政","云"
"524","中国邮政云霄、东山、诏安县分公司2026-2027年度物业服务外包询比公告","https://www.chinapost.com.cn/html1/report/2512/383-1.htm","2025-12-01","中国邮政","云"
"525","中国邮政集团有限公司长沙市分公司本部中邮云仓生产垃圾处理清运及消纳服务采购项目比选公告","https://www.chinapost.com.cn/html1/report/2512/520-1.htm","2025-12-01","中国邮政","云"
"526","【2025年湖北邮政代理金融云柜中心机房网络设备项目】成交候选人公示","https://www.chinapost.com.cn/html1/report/2512/336-1.htm","2025-12-01","中国邮政","云"
"527","【中国邮政集团有限公司云南省分公司客服中心客服环节业务外包采购项目】变更公告","https://www.chinapost.com.cn/html1/report/25111/879-1.htm","2025-11-30","中国邮政","云"
"528","云南邮政打造俄向跨境寄递新通道","https://www.chinapost.com.cn/html1/report/25111/352-1.htm","2025-11-28","中国邮政","云"
"529","【中国邮政集团有限公司云南省昆明邮区中心消防系统设施维护保养服务采购项目】招标公告","https://www.chinapost.com.cn/html1/report/25111/386-1.htm","2025-11-28","中国邮政","云"
"530","【中国邮政集团有限公司云南省昆明邮区中心业务单式供应商采购项目】招标公告","https://www.chinapost.com.cn/html1/report/25111/413-1.htm","2025-11-28","中国邮政","云"
"531","中国邮政储蓄银行股份有限公司宁波分行2025年云喇叭设备及相关服务采购项目（第二次）成交公告","https://www.chinapost.com.cn/html1/report/25111/616-1.htm","2025-11-28","中国邮政","云"
"532","【中国邮政集团有限公司江苏省分公司2025-2028年连云港法院集约送达服务外包项目（二次）】招标公告","https://www.chinapost.com.cn/html1/report/25111/316-1.htm","2025-11-28","中国邮政","云"
"533","中国邮政集团有限公司云浮市分公司2025年汽车维修保养服务采购项目（第二次）成交候选人公示","https://www.chinapost.com.cn/html1/report/25111/579-1.htm","2025-11-28","中国邮政","云"
"534","中国邮政航空有限责任公司广州白云国际机场特种车辆等服务合作项目事前公示","https://www.chinapost.com.cn/html1/report/25111/37-1.htm","2025-11-27","中国邮政","云"
"535","云浮市分行2026-2027年各一级支行辖属网点保安值守服务采购项目中标结果公示","https://www.chinapost.com.cn/html1/report/2511/9903-1.htm","2025-11-27","中国邮政","云"
"536","【中国邮政集团有限公司江苏省分公司2026-2027年连云港市分公司（赣榆、灌南）包裹快递揽收业务外包】招标公告","https://www.chinapost.com.cn/html1/report/25111/147-1.htm","2025-11-27","中国邮政","云"
"537","中国邮政集团有限公司云浮市分公司2025年汽车维修保养服务采购项目（第二次）（标段三）失败公告","https://www.chinapost.com.cn/html1/report/2511/9955-1.htm","2025-11-27","中国邮政","云"
"538","云浮市分行2026-2027年物业后勤综合服务项目（第二次）中标结果公示","https://www.chinapost.com.cn/html1/report/2511/9636-1.htm","2025-11-26","中国邮政","云"
"539","中国邮政集团有限公司江苏省分公司2026-2028年连云港市分公司赣榆内部处理业务外包项目中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/8887-1.htm","2025-11-25","中国邮政","云"
"540","中国邮政集团有限公司云浮市分公司2025年跨年度旺季营销咨询辅导项目成交候选人公示","https://www.chinapost.com.cn/html1/report/2511/9042-1.htm","2025-11-25","中国邮政","云"
"541","【《中国邮政报》社有限公司互联网专线服务项目】招标公告","https://www.chinapost.com.cn/html1/report/25111/482-1.htm","2025-11-28","中国邮政","专线"
"542","中国邮政储蓄银行股份有限公司江苏省分行2025-2026年全省VPN专线集中采购项目中标结果公示","https://www.chinapost.com.cn/html1/report/2511/9817-1.htm","2025-11-27","中国邮政","专线"
"543","中国邮政储蓄银行股份有限公司青海省分行网络线路租赁服务采购项目（第3次招标）（标段一数字专线服务）","https://www.chinapost.com.cn/html1/report/2511/9201-1.htm","2025-11-25","中国邮政","专线"
"544","中国邮政储蓄银行股份有限公司青海省分行网络线路租赁服务采购项目（标段一数字专线服务）（第2次）流标公告","https://www.chinapost.com.cn/html1/report/2511/8880-1.htm","2025-11-25","中国邮政","专线"
"545","云南邮政“昆明—伊斯坦布尔”国际航空货运专线成功首航","https://www.chinapost.com.cn/html1/report/2511/8204-1.htm","2025-11-24","中国邮政","专线"
"546","中国邮政集团有限公司常州市分公司2026年办公网专线租赁服务项目招标公告","https://www.chinapost.com.cn/html1/report/2511/8337-1.htm","2025-11-24","中国邮政","专线"
"547","中国邮政储蓄银行股份有限公司南京市分行2026年五区支行上缴业务库武装押运专线服务项目(第2次招标)公开招标公告","https://www.chinapost.com.cn/html1/report/2511/7792-1.htm","2025-11-21","中国邮政","专线"
"548","中国邮政速递物流股份有限公司2026-2028年度寄递事业部专线类通信线路集中采购项目 竞争性磋商公告","https://www.chinapost.com.cn/html1/report/2511/7885-1.htm","2025-11-21","中国邮政","专线"
"549","【中国邮政集团有限公司济宁市分公司全市数据专线租用项目（二次）】招标公告","https://www.chinapost.com.cn/html1/report/2511/7171-1.htm","2025-11-20","中国邮政","专线"
"550","中国邮政集团有限公司济宁市分公司全市数据专线租用项目废标公告","https://www.chinapost.com.cn/html1/report/2511/7105-1.htm","2025-11-20","中国邮政","专线"
"551","【中国邮政速递物流股份有限公司2026-2028年度寄递事业部专线类通信线路集中采购项目】废标公告","https://www.chinapost.com.cn/html1/report/2511/7372-1.htm","2025-11-20","中国邮政","专线"
"552","中国邮政储蓄银行股份有限公司六安市分行互联网网络专线租赁服务采购项目成交结果公告","https://www.chinapost.com.cn/html1/report/2511/1718-1.htm","2025-11-06","中国邮政","专线"
"553","中国邮政储蓄银行股份有限公司南京市分行2026年五区支行上缴业务库武装押运专线服务项目公开招标公告","https://www.chinapost.com.cn/html1/report/2511/1189-1.htm","2025-11-05","中国邮政","专线"
"554","中国邮政速递物流股份有限公司2026-2028年度寄递事业部专线类通信线路集中采购项目 竞争性磋商公告","https://www.chinapost.com.cn/html1/report/2511/782-1.htm","2025-11-04","中国邮政","专线"
"555","中国邮政储蓄银行股份有限公司青海省分行网络线路租赁服务采购项目（标段一数字专线服务）(第2次)公开招标公告","https://www.chinapost.com.cn/html1/report/2511/518-1.htm","2025-11-03","中国邮政","专线"
"556","中国邮政集团有限公司广东省分公司2025年省中心硬件资源池和AI基础服务平台项目采前公示公告","https://www.chinapost.com.cn/html1/report/2511/3185-1.htm","2025-11-10","中国邮政","公有云"
"557","广东邮政圆满完成十五运会服务保障工作","https://www.chinapost.com.cn/html1/report/2512/33-1.htm","2025-12-01","中国邮政","广东"
"558","广东邮政快包业务实现量收双增","https://www.chinapost.com.cn/html1/report/2512/75-1.htm","2025-12-01","中国邮政","广东"
"559","【中国邮政集团有限公司广东省广州邮区中心2025年党建宣传品设计及印制采购项目(第二次)】招标公告","https://www.chinapost.com.cn/html1/report/25111/513-1.htm","2025-11-28","中国邮政","广东"
"560","广东信源文化科技有限公司2025年新能源厢式面包货车项目（第二次）比选公告","https://www.chinapost.com.cn/html1/report/25111/758-1.htm","2025-11-28","中国邮政","广东"
"561","【中国邮政集团有限公司广东省分公司人才发展中心2025年架空电缆埋地改造项目】公开竞争性磋商公告","https://www.chinapost.com.cn/html1/report/25111/347-1.htm","2025-11-28","中国邮政","广东"
"562","中国邮政储蓄银行股份有限公司广东省分行2026年-2027年信用卡进件处理业务外包服务项目招标公告","https://www.chinapost.com.cn/html1/report/25111/755-1.htm","2025-11-28","中国邮政","广东"
"563","中国邮政储蓄银行股份有限公司2026年广东省分行公众号及企微运营服务商项目招标公告","https://www.chinapost.com.cn/html1/report/25111/756-1.htm","2025-11-28","中国邮政","广东"
"564","中国邮政储蓄银行股份有限公司广东省分行2025年全省办公场地消防设施年度检测服务项目招标公告","https://www.chinapost.com.cn/html1/report/25111/769-1.htm","2025-11-28","中国邮政","广东"
"565","广东信源文化科技有限公司2025年新能源厢式面包货车项目失败公告","https://www.chinapost.com.cn/html1/report/25111/688-1.htm","2025-11-28","中国邮政","广东"
"566","【中国邮政集团有限公司广东省分公司人才发展中心2025年学生宿舍加装洗漱盆项目】中标候选人公示","https://www.chinapost.com.cn/html1/report/25111/342-1.htm","2025-11-28","中国邮政","广东"
"567","中国邮政集团有限公司广东省分公司2026年广东邮政电力市场化交易采购项目成交候选人公示","https://www.chinapost.com.cn/html1/report/25111/772-1.htm","2025-11-28","中国邮政","广东"
"568","中国邮政集团有限公司广东省分公司2025年广东邮政国内寄递业务和物流业务仓配一体化作业服务入围采购增补供应商项目入围候选人公示","https://www.chinapost.com.cn/html1/report/25111/798-1.htm","2025-11-28","中国邮政","广东"
"569","中国邮政集团有限公司广东省分公司人才发展中心2025年全省邮政培训教学视频课件摄制采购项目（第二次）成交候选人公示","https://www.chinapost.com.cn/html1/report/25111/845-1.htm","2025-11-28","中国邮政","广东"
"570","【中国邮政集团有限公司广东省广州邮区中心2025年党建宣传品设计及印制采购项目】失败公告","https://www.chinapost.com.cn/html1/report/2511/9859-1.htm","2025-11-27","中国邮政","广东"
"571","【中国邮政集团有限公司广东省分公司人才发展中心2025年室外篮球场翻新项目】竞争性磋商公告","https://www.chinapost.com.cn/html1/report/2511/9804-1.htm","2025-11-27","中国邮政","广东"
"572","【中国邮政集团有限公司广东省分公司2025年广东邮政市趟之东莞市分公司委办运输采购项目（第三次）】招标公告","https://www.chinapost.com.cn/html1/report/2511/9830-1.htm","2025-11-27","中国邮政","广东"
"573","2025年广东信源文化科技公司95克华夏太阳（特规）双胶纸1092*990MM零星购买项目反向竞拍公告","https://www.chinapost.com.cn/html1/report/2511/9895-1.htm","2025-11-27","中国邮政","广东"
"574","中国邮政集团有限公司广东省分公司2025年肇庆市分公司生产摩托车项目（第二次）失败公告","https://www.chinapost.com.cn/html1/report/2511/9943-1.htm","2025-11-27","中国邮政","广东"
"575","【广东信源文化科技有限公司高速插页机生产线设备采购项目】中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/9894-1.htm","2025-11-27","中国邮政","广东"
"576","中国邮政集团有限公司广东省分公司2025年肇庆市分公司寄递大客户驻点业务外包服务采购项目中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/9933-1.htm","2025-11-27","中国邮政","广东"
"577","中国邮政储蓄银行攀枝花市人力资源和社会保障局短信平台使用服务项目(第2次招标)公开招标公告","https://www.chinapost.com.cn/html1/report/2512/141-1.htm","2025-12-01","中国邮政","短信"
"578","中国邮政储蓄银行攀枝花市人力资源和社会保障局短信平台使用服务项目流标公告","https://www.chinapost.com.cn/html1/report/25111/313-1.htm","2025-11-28","中国邮政","短信"
"579","【中国邮政集团有限公司盐城市分公司2025-2026年金融跨年度竞赛期间三网短信宣传项目】招标公告","https://www.chinapost.com.cn/html1/report/2511/9715-1.htm","2025-11-26","中国邮政","短信"
"580","中国邮政储蓄银行益阳市分行投放中国移动、中国电信专属客户短信服务项目（标段一）单一来源采前公示","https://www.chinapost.com.cn/html1/report/2511/9607-1.htm","2025-11-26","中国邮政","短信"
"581","【中国邮政集团有限公司淮安市分公司短信宣传服务采购项目（第二次）】中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/9120-1.htm","2025-11-25","中国邮政","短信"
"582","中国邮政储蓄银行攀枝花市人力资源和社会保障局短信平台使用服务项目公开招标公告","https://www.chinapost.com.cn/html1/report/2511/7289-1.htm","2025-11-20","中国邮政","短信"
"583","【中国邮政集团有限公司东莞市分公司2025年短信平台服务采购项目】中标候选人公示","https://www.chinapost.com.cn/html1/report/2511/5929-1.htm","2025-11-17","中国邮政","短信"
"584","中国邮政储蓄银行益阳市分行投放中国移动、中国电信专属客户短信服务项目（第二次）流标公告","https://www.chinapost.com.cn/html1/report/2511/2981-1.htm","2025-11-10","中国邮政","短信"
"585","【中国邮政集团有限公司东莞市分公司2025年短信平台服务采购项目】竞争性磋商公告","https://www.chinapost.com.cn/html1/report/2511/2341-1.htm","2025-11-07","中国邮政","短信"
"586","【中国邮政集团有限公司淮安市分公司短信宣传服务采购项目（第二次）】招标公告","https://www.chinapost.com.cn/html1/report/2511/770-1.htm","2025-11-04","中国邮政","短信"
"587","北京市“智慧人社”（二期）人事人才业务系统建设项目-中标公告","https://ctbpsp.com/#/bulletinDetail?uuid=7c18b9e8-2fb1-4910-a740-5efed440d95e&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"588","预算一体化智慧资产统筹管理平台项目--第二包公用房系统（二次）招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=17410ad4-80f4-4c01-9e02-820276cfdd87&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"589","中国工商银行天津市分行与天津市河西区卫健委智慧医院信息化改造合作项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=a66716c7-c4d0-465c-92b1-5ba8c1f055f4&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"590","坊子区智慧农业示范园项目中标结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=0087d141-3b75-4596-b53c-b1214ca0b63c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"591","武汉国家航天产业基地智慧数字产业园区天元中路(龙翔路-双龙东路)新建工程第三方检测成交结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=257e082e-034f-40ef-b48c-038a8a3c4ea7&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"592","《四川智慧能源单元推广应用09142》项目VRV空调接口通信模块成交公告","https://ctbpsp.com/#/bulletinDetail?uuid=6c8ce99a-56c7-48cd-b851-69b376e04430&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"593","2025年中国电信泉州分公司惠安县智慧路灯综合管理系统项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=24ebe6e0-ee9a-4f2a-87b1-c7c8b7537a95&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"594","洛阳市民政局洛阳殡仪馆扩建改造项目智慧殡葬一期（洛阳殡仪馆便民综合业务服务管理平台项目）建设项目（二次）更正公告","https://ctbpsp.com/#/bulletinDetail?uuid=f11a34b4-4681-4b3f-aec9-ba0ccd944bce&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"595","中国电信股份有限公司湖北分公司大院智慧园区AI+智惠安防建设项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=705c7602-1b6a-48fb-8dd0-29056f112355&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"596","中铁二十五局集团有限公司铜川渭北智慧物流产业园二期建设工程项目EPC总承包项目经理部（锅炉、供水等）设备招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=c0b406ff-bb8d-44ff-aa07-5cb6cf1d8405&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","智慧"
"597","中国电信四川公司2025年天府云计算中心二期安全三同时评价服务项目（第二次）询比公告","https://ctbpsp.com/#/bulletinDetail?uuid=1ab6d6ff-55d9-466c-b6c6-8134be78bc21&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"598","深圳国能紫荆云计算有限公司2026年电力交易服务项目候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=7a7b1009-77b3-4fc0-ab33-e4200e70572a&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"599","中铁八局电务公司克拉玛依云计算产业园区标准化厂房改造项目（一期）工程总承包项目电伴热带询价采购","https://ctbpsp.com/#/bulletinDetail?uuid=5c14da90-8614-41ef-be2d-f1ee22370d95&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"600","云之龙咨询集团有限公司关于玉林市第一人民医院X射线计算机体层摄影设备机维保服务采购项目YZLYL2025-C3-333-YLQT竞争性磋商公告","https://ctbpsp.com/#/bulletinDetail?uuid=607b656a-dc4c-406b-8456-e113bf52f1a1&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"601","中国电信股份有限公司江苏分公司2026年思科及超聚变云计算设备维保服务采购项目","https://ctbpsp.com/#/bulletinDetail?uuid=175d31f1-c731-42d0-9976-6299fbe4a919&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"602","中国电信股份有限公司云计算内蒙古分公司2025年-2027年风冷机组设备维保项目询比公告","https://ctbpsp.com/#/bulletinDetail?uuid=154a46fc-30ac-4ba0-9040-68625e1c09ba&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"603","中国电信中部云计算数据中心（经开云基地）A1四楼机电配套项目-市电引入部分工程成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=4094fe38-d2f8-4ad0-9efb-b185fc0ea501&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"604","锐驰项目管理有限公司关于国产云计算服务器及配套软件项目（项目编号：RC-PX-2025-64）询价公告","https://ctbpsp.com/#/bulletinDetail?uuid=6a9749f0-71e5-408d-bc01-b92423755821&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"605","中国电信北海分公司2025年四川路云计算数据中心发电机系统改造施工服务采购项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=512f3c6d-eb3d-46c7-b2d7-aa677c59a6d0&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
