date,keyword,channel,device,region,page_views,search_count,result_clicks,avg_stay_seconds,bounce_rate
2025-08-08,询价公告,直接访问,移动端,北京,17,5,2,50.2,0.27
2025-08-08,采购信息,外部链接,PC,湖北,37,5,2,51.6,0.71
2025-08-08,招标文件,直接访问,移动端,北京,44,10,7,32.6,0.46
2025-08-08,竞争性谈判,直接访问,PC,浙江,29,8,7,93.2,0.21
2025-08-08,工程招标,直接访问,PC,四川,32,7,5,140.8,0.18
2025-08-08,更正公告,外部链接,PC,四川,49,8,7,136.8,0.37
2025-08-08,招标文件,直接访问,PC,山东,41,5,4,86.3,0.68
2025-08-08,工程招标,直接访问,移动端,上海,29,2,1,110.2,0.41
2025-08-08,资格预审,站内,移动端,上海,34,8,6,84.6,0.18
2025-08-08,采购信息,直接访问,移动端,浙江,22,11,9,125.2,0.3
2025-08-08,招标文件,外部链接,PC,广东,16,1,0,155.5,0.66
2025-08-08,履约信息,直接访问,PC,浙江,21,6,5,54.1,0.54
2025-08-08,供应商查询,直接访问,PC,山东,14,2,1,37.2,0.45
2025-08-08,合同公示,直接访问,PC,广东,31,2,1,100.4,0.27
2025-08-08,项目立项,付费推广,PC,广东,26,4,3,142.3,0.51
2025-08-08,竞争性谈判,直接访问,PC,北京,26,11,5,152.4,0.73
2025-08-08,招标文件,外部链接,移动端,广东,7,3,1,59.2,0.27
2025-08-08,工程招标,站内,PC,浙江,25,12,6,168.1,0.65
2025-08-08,行业报告,站内,PC,上海,19,8,2,169.5,0.65
2025-08-08,中标公示,外部链接,移动端,上海,19,12,8,80.8,0.51
2025-08-08,履约信息,外部链接,PC,浙江,15,5,2,91.4,0.23
2025-08-08,中标结果,站内,移动端,江苏,43,12,7,137.4,0.48
2025-08-08,采购信息,直接访问,移动端,四川,24,11,4,105.9,0.53
2025-08-09,框架协议,外部链接,移动端,湖北,52,11,8,155.3,0.63
2025-08-09,政策解读,直接访问,PC,广东,13,4,2,128.7,0.24
2025-08-09,招投标公告,站内,PC,广东,23,6,4,158.6,0.59
2025-08-09,更正公告,站内,移动端,浙江,43,9,7,125.6,0.71
2025-08-09,供应商查询,付费推广,移动端,四川,15,9,3,118.5,0.62
2025-08-09,履约信息,站内,移动端,四川,36,10,6,135.4,0.27
2025-08-09,中标结果,付费推广,PC,上海,29,12,7,87.4,0.48
2025-08-09,工程招标,外部链接,PC,四川,13,8,6,42.9,0.34
2025-08-09,招投标公告,付费推广,移动端,江苏,20,8,6,145.0,0.34
2025-08-09,采购信息,直接访问,PC,上海,18,7,4,74.6,0.68
2025-08-09,项目立项,直接访问,PC,山东,10,9,7,126.4,0.42
2025-08-09,信用查询,外部链接,移动端,广东,65,11,9,147.0,0.22
2025-08-09,采购信息,站内,PC,四川,43,9,7,25.1,0.69
2025-08-09,工程招标,外部链接,移动端,上海,11,9,5,126.6,0.61
2025-08-09,更正公告,直接访问,PC,湖北,31,11,8,129.1,0.16
2025-08-09,竞争性谈判,直接访问,PC,上海,35,5,3,59.9,0.38
2025-08-09,评标结果,直接访问,PC,北京,27,9,3,138.8,0.18
2025-08-09,更正公告,直接访问,PC,江苏,14,11,5,142.0,0.41
2025-08-09,供应商查询,外部链接,PC,浙江,36,3,2,120.7,0.33
2025-08-09,信用查询,付费推广,移动端,四川,3,1,0,24.8,0.49
2025-08-09,供应商查询,外部链接,PC,浙江,33,12,9,84.9,0.54
2025-08-09,政策解读,直接访问,PC,江苏,28,4,1,139.7,0.74
2025-08-09,行业动态,外部链接,PC,北京,38,5,2,71.6,0.23
2025-08-09,合同公示,直接访问,移动端,浙江,28,6,3,124.8,0.57
2025-08-09,工程招标,外部链接,移动端,湖北,27,3,1,53.9,0.59
2025-08-09,中标结果,站内,PC,四川,36,8,4,67.5,0.48
2025-08-09,工程招标,外部链接,移动端,上海,27,9,4,30.2,0.16
2025-08-09,政策解读,直接访问,移动端,湖北,21,10,4,60.2,0.69
2025-08-09,政策解读,外部链接,PC,湖北,13,4,3,93.3,0.46
2025-08-09,供应商查询,外部链接,移动端,上海,11,9,3,109.7,0.49
2025-08-09,履约信息,直接访问,移动端,四川,7,1,0,28.2,0.37
2025-08-09,招投标公告,直接访问,移动端,四川,44,7,4,25.5,0.74
2025-08-09,招标文件,站内,PC,江苏,24,12,6,123.9,0.37
2025-08-09,合同公示,站内,PC,湖北,32,4,2,158.6,0.44
2025-08-09,中标公示,外部链接,PC,上海,19,8,3,122.2,0.28
2025-08-09,工程招标,直接访问,移动端,北京,38,11,5,36.4,0.56
2025-08-09,中标公示,外部链接,移动端,湖北,18,1,0,114.0,0.23
2025-08-09,政策解读,站内,PC,上海,35,5,4,175.0,0.53
2025-08-10,评标专家,直接访问,移动端,山东,31,8,3,41.1,0.5
2025-08-10,框架协议,外部链接,PC,上海,51,12,8,113.7,0.29
2025-08-10,供应商查询,直接访问,PC,湖北,19,3,2,164.1,0.51
2025-08-10,履约信息,外部链接,移动端,北京,33,8,5,169.9,0.56
2025-08-10,中标结果,直接访问,移动端,湖北,37,4,3,142.5,0.36
2025-08-10,投标保证金,付费推广,移动端,北京,32,7,2,55.7,0.67
2025-08-10,采购信息,站内,PC,浙江,18,1,0,102.7,0.46
2025-08-10,供应商查询,直接访问,移动端,湖北,28,6,2,112.8,0.31
2025-08-10,政策解读,外部链接,移动端,湖北,13,4,2,78.0,0.48
2025-08-10,采购信息,直接访问,PC,湖北,28,12,5,55.2,0.62
2025-08-10,评标专家,直接访问,PC,四川,11,9,6,81.0,0.53
2025-08-10,投标保证金,站内,PC,湖北,11,2,0,31.0,0.17
2025-08-10,供应商查询,付费推广,移动端,江苏,40,12,10,143.3,0.26
2025-08-10,中标公示,直接访问,移动端,江苏,21,4,1,45.5,0.17
2025-08-10,采购信息,直接访问,PC,江苏,24,7,3,112.9,0.46
2025-08-10,单一来源,直接访问,PC,江苏,38,12,9,174.1,0.32
2025-08-10,资格预审,直接访问,移动端,广东,19,5,2,29.7,0.33
2025-08-10,评标专家,站内,移动端,江苏,46,12,7,96.3,0.3
2025-08-10,招标文件,站内,移动端,广东,15,8,3,120.7,0.75
2025-08-10,政府采购,直接访问,PC,四川,22,9,5,64.5,0.39
2025-08-10,单一来源,直接访问,移动端,上海,36,8,4,110.9,0.26
2025-08-10,单一来源,付费推广,PC,浙江,15,4,3,55.1,0.65
2025-08-10,废标公告,直接访问,移动端,北京,23,2,1,19.1,0.66
2025-08-10,评标专家,站内,PC,四川,33,8,6,47.6,0.61
2025-08-10,政策解读,直接访问,移动端,上海,15,1,0,170.2,0.17
2025-08-10,招标文件,站内,移动端,山东,14,2,1,129.7,0.16
2025-08-10,采购信息,外部链接,PC,江苏,10,3,1,94.4,0.52
2025-08-10,供应商查询,外部链接,PC,四川,29,6,5,47.1,0.23
2025-08-10,行业报告,直接访问,PC,江苏,14,4,2,41.6,0.73
2025-08-10,工程招标,站内,PC,山东,31,3,2,96.8,0.3
2025-08-10,更正公告,直接访问,PC,上海,15,1,0,153.9,0.21
2025-08-10,单一来源,直接访问,PC,江苏,13,6,2,158.5,0.73
2025-08-10,工程招标,外部链接,移动端,上海,32,5,2,137.3,0.68
2025-08-10,供应商查询,直接访问,移动端,上海,19,3,2,120.3,0.49
2025-08-10,更正公告,直接访问,PC,浙江,31,6,3,61.3,0.54
2025-08-10,采购信息,直接访问,移动端,四川,45,12,8,45.1,0.66
2025-08-10,工程招标,直接访问,PC,北京,4,4,1,28.3,0.68
2025-08-10,行业动态,直接访问,PC,北京,2,2,0,124.1,0.68
2025-08-10,招标文件,直接访问,PC,上海,2,3,1,23.7,0.36
2025-08-10,企业资质,站内,PC,江苏,28,9,5,114.8,0.53
2025-08-10,评标结果,外部链接,PC,江苏,31,6,3,32.5,0.33
2025-08-10,中标结果,直接访问,PC,上海,25,6,3,167.4,0.72
2025-08-10,中标公示,直接访问,PC,江苏,21,10,4,78.5,0.4
2025-08-10,行业动态,直接访问,PC,湖北,16,7,3,119.3,0.46
2025-08-11,投标保证金,外部链接,PC,江苏,8,7,3,40.1,0.22
2025-08-11,中标结果,外部链接,移动端,山东,5,4,2,175.1,0.16
2025-08-11,投诉处理,直接访问,PC,山东,8,12,4,20.4,0.28
2025-08-11,中标结果,站内,PC,四川,15,8,5,31.0,0.6
2025-08-11,工程招标,直接访问,PC,山东,29,3,1,79.8,0.16
2025-08-11,投诉处理,站内,PC,山东,9,4,3,92.7,0.61
2025-08-11,政策解读,付费推广,PC,江苏,25,6,2,169.9,0.46
2025-08-11,采购信息,外部链接,PC,广东,12,11,5,120.5,0.34
2025-08-11,工程招标,直接访问,PC,浙江,22,1,0,114.6,0.37
2025-08-11,招投标公告,直接访问,PC,四川,32,11,4,42.9,0.47
2025-08-11,招投标公告,外部链接,PC,四川,28,8,6,79.2,0.58
2025-08-11,采购信息,直接访问,移动端,江苏,30,9,6,48.2,0.36
2025-08-11,竞争性谈判,直接访问,移动端,上海,13,2,1,150.7,0.47
2025-08-11,中标结果,站内,PC,上海,24,1,0,118.5,0.34
2025-08-11,招投标公告,付费推广,移动端,浙江,31,9,6,63.9,0.4
2025-08-11,招标文件,直接访问,移动端,广东,7,3,1,35.3,0.26
2025-08-11,招投标公告,外部链接,PC,山东,19,9,6,77.3,0.51
2025-08-11,招投标公告,付费推广,PC,山东,12,2,1,108.4,0.71
2025-08-11,中标结果,直接访问,移动端,江苏,29,9,3,67.2,0.72
2025-08-11,评标专家,直接访问,移动端,湖北,20,4,1,119.3,0.26
2025-08-11,单一来源,直接访问,PC,四川,52,11,6,34.9,0.63
2025-08-11,行业动态,外部链接,移动端,山东,42,6,5,78.2,0.61
2025-08-11,中标结果,站内,移动端,浙江,26,7,5,173.8,0.42
2025-08-11,供应商查询,站内,移动端,广东,9,9,3,66.7,0.28
2025-08-11,更正公告,直接访问,移动端,江苏,13,9,5,24.1,0.36
2025-08-11,工程招标,直接访问,移动端,浙江,22,5,4,82.8,0.7
2025-08-11,单一来源,站内,移动端,上海,25,8,6,122.0,0.17
2025-08-11,投标保证金,直接访问,移动端,四川,33,6,5,168.7,0.22
2025-08-11,框架协议,站内,移动端,广东,33,11,8,67.4,0.17
2025-08-11,政策解读,直接访问,PC,浙江,18,3,1,140.0,0.5
2025-08-11,招投标公告,直接访问,移动端,上海,22,3,1,138.7,0.48
2025-08-11,采购信息,直接访问,PC,上海,17,3,1,82.0,0.49
2025-08-11,行业动态,付费推广,PC,浙江,14,2,1,128.9,0.5
2025-08-11,招投标公告,直接访问,PC,浙江,27,6,3,67.4,0.74
2025-08-11,资格预审,付费推广,PC,上海,12,8,3,129.0,0.24
2025-08-11,竞争性谈判,直接访问,移动端,浙江,24,10,8,73.6,0.63
2025-08-11,招标文件,外部链接,PC,浙江,23,4,2,96.3,0.59
2025-08-11,工程招标,外部链接,PC,广东,12,5,2,145.8,0.52
2025-08-11,招投标公告,外部链接,PC,湖北,42,11,5,35.5,0.33
2025-08-11,履约信息,直接访问,移动端,北京,8,6,3,50.2,0.73
2025-08-11,行业动态,站内,PC,江苏,6,6,3,74.2,0.36
2025-08-11,评标结果,直接访问,移动端,江苏,28,1,0,180.0,0.74
2025-08-11,评标专家,付费推广,PC,四川,28,7,5,79.9,0.73
2025-08-11,资格预审,外部链接,PC,浙江,41,10,4,116.1,0.42
2025-08-11,工程招标,外部链接,移动端,浙江,15,3,1,179.3,0.74
2025-08-11,工程招标,付费推广,移动端,四川,6,2,1,69.5,0.68
2025-08-11,竞争性谈判,站内,移动端,湖北,13,7,3,144.2,0.21
2025-08-11,工程招标,站内,移动端,江苏,31,10,6,55.6,0.56
2025-08-11,供应商查询,外部链接,PC,山东,43,12,8,80.8,0.43
2025-08-11,工程招标,直接访问,PC,广东,31,5,4,126.8,0.27
2025-08-11,工程招标,直接访问,移动端,山东,45,10,6,92.1,0.3
2025-08-11,供应商查询,直接访问,移动端,湖北,22,12,6,35.7,0.42
2025-08-11,履约信息,站内,PC,湖北,32,12,4,142.0,0.73
2025-08-11,工程招标,直接访问,移动端,江苏,28,8,3,166.9,0.56
2025-08-12,中标公示,外部链接,PC,北京,16,3,2,85.0,0.42
2025-08-12,工程招标,外部链接,移动端,浙江,31,8,3,123.1,0.58
2025-08-12,工程招标,站内,PC,山东,47,11,6,146.2,0.46
2025-08-12,评标专家,直接访问,PC,上海,13,6,4,158.7,0.26
2025-08-12,询价公告,直接访问,PC,山东,31,5,3,39.3,0.27
2025-08-12,评标结果,直接访问,PC,山东,35,9,7,53.1,0.55
2025-08-12,中标结果,直接访问,移动端,广东,28,4,3,119.8,0.64
2025-08-12,工程招标,直接访问,PC,四川,21,1,0,111.7,0.51
2025-08-12,招标文件,直接访问,PC,上海,34,3,2,91.8,0.5
2025-08-12,招标代理,直接访问,PC,四川,46,7,5,107.2,0.33
2025-08-12,工程招标,外部链接,PC,湖北,27,9,4,27.4,0.49
2025-08-12,投诉处理,外部链接,PC,江苏,20,7,4,103.1,0.75
2025-08-12,供应商查询,直接访问,移动端,山东,34,8,6,65.1,0.27
2025-08-12,工程招标,外部链接,移动端,浙江,37,10,9,72.1,0.49
2025-08-12,评标结果,直接访问,PC,江苏,21,5,4,100.1,0.34
2025-08-12,招投标公告,外部链接,PC,广东,32,3,1,126.9,0.7
2025-08-12,投标保证金,外部链接,PC,山东,53,9,7,149.9,0.71
2025-08-12,招投标公告,外部链接,移动端,四川,28,9,5,129.0,0.63
2025-08-12,信用查询,直接访问,移动端,江苏,20,1,0,104.6,0.25
2025-08-12,资格预审,直接访问,PC,江苏,18,12,10,85.0,0.45
2025-08-12,采购信息,外部链接,移动端,浙江,15,9,4,145.2,0.62
2025-08-12,企业资质,直接访问,PC,山东,38,9,3,96.3,0.67
2025-08-12,招标文件,直接访问,移动端,北京,18,9,6,135.4,0.43
2025-08-12,询价公告,外部链接,PC,广东,19,11,9,93.6,0.18
2025-08-12,政策解读,外部链接,PC,江苏,33,11,9,49.2,0.32
2025-08-12,招标文件,直接访问,PC,上海,31,3,1,118.9,0.46
2025-08-12,工程招标,直接访问,PC,上海,23,12,9,29.5,0.52
2025-08-12,招标文件,直接访问,PC,山东,17,11,4,32.0,0.39
2025-08-12,询价公告,站内,移动端,山东,41,10,5,50.1,0.61
2025-08-12,投标保证金,直接访问,移动端,山东,19,10,4,91.8,0.56
2025-08-12,询价公告,外部链接,PC,浙江,35,3,2,76.9,0.26
2025-08-12,企业资质,直接访问,移动端,四川,20,8,5,36.3,0.44
2025-08-12,废标公告,直接访问,PC,上海,13,9,3,108.1,0.19
2025-08-12,招标文件,外部链接,移动端,浙江,23,10,4,80.2,0.35
2025-08-12,开标记录,外部链接,移动端,湖北,19,10,7,125.3,0.2
2025-08-12,招标代理,外部链接,PC,山东,17,6,3,67.9,0.39
2025-08-12,行业报告,外部链接,移动端,湖北,5,6,3,53.3,0.23
2025-08-12,行业报告,站内,移动端,上海,24,11,4,117.7,0.42
2025-08-12,工程招标,站内,PC,江苏,17,7,5,112.4,0.52
2025-08-13,供应商查询,直接访问,PC,四川,30,9,8,108.7,0.74
2025-08-13,招投标公告,直接访问,PC,湖北,46,12,8,80.0,0.38
2025-08-13,行业动态,外部链接,PC,浙江,41,9,5,85.6,0.32
2025-08-13,履约信息,直接访问,PC,广东,29,3,2,88.8,0.74
2025-08-13,招投标公告,外部链接,PC,山东,51,12,8,47.1,0.46
2025-08-13,行业动态,外部链接,PC,上海,43,7,4,136.4,0.58
2025-08-13,采购信息,付费推广,移动端,广东,3,1,0,112.0,0.73
2025-08-13,招投标公告,站内,PC,江苏,12,8,5,94.5,0.6
2025-08-13,评标专家,直接访问,移动端,江苏,26,10,3,144.1,0.43
2025-08-13,政策解读,外部链接,移动端,湖北,24,6,5,45.1,0.57
2025-08-13,行业报告,直接访问,移动端,江苏,18,1,0,26.4,0.74
2025-08-13,投标保证金,外部链接,PC,北京,11,3,1,39.5,0.32
2025-08-13,更正公告,直接访问,PC,上海,39,10,7,148.9,0.31
2025-08-13,询价公告,外部链接,移动端,广东,29,6,5,169.3,0.24
2025-08-13,中标公示,付费推广,移动端,浙江,18,11,6,111.6,0.66
2025-08-13,招投标公告,直接访问,移动端,广东,13,3,1,95.2,0.72
2025-08-13,企业资质,直接访问,移动端,湖北,12,8,3,64.8,0.63
2025-08-13,供应商查询,直接访问,PC,广东,33,2,1,154.8,0.52
2025-08-13,合同公示,直接访问,PC,北京,26,5,3,143.3,0.6
2025-08-13,单一来源,外部链接,PC,四川,26,11,8,106.7,0.55
2025-08-13,废标公告,直接访问,PC,北京,35,11,6,63.9,0.27
2025-08-13,招投标公告,直接访问,移动端,浙江,9,10,7,156.7,0.23
2025-08-13,合同公示,站内,移动端,上海,12,2,1,93.6,0.71
2025-08-13,合同公示,付费推广,PC,湖北,38,12,10,44.2,0.19
2025-08-13,电子招投标,直接访问,PC,广东,17,5,4,89.4,0.45
2025-08-13,招标代理,外部链接,PC,山东,6,2,0,117.5,0.21
2025-08-13,中标结果,直接访问,PC,北京,28,10,7,163.2,0.24
2025-08-13,合同公示,付费推广,移动端,江苏,26,3,2,18.6,0.57
2025-08-13,框架协议,外部链接,PC,北京,46,9,4,129.7,0.62
2025-08-13,工程招标,外部链接,移动端,四川,25,11,5,179.5,0.54
2025-08-13,供应商查询,站内,PC,山东,23,5,3,24.4,0.38
2025-08-13,工程招标,外部链接,移动端,四川,35,8,3,48.7,0.17
2025-08-13,招投标公告,付费推广,PC,湖北,18,2,1,104.5,0.65
2025-08-13,中标结果,付费推广,PC,广东,16,6,4,37.1,0.63
2025-08-13,项目立项,外部链接,移动端,上海,9,12,8,137.1,0.44
2025-08-13,招投标公告,付费推广,移动端,浙江,13,12,8,120.5,0.69
2025-08-13,开标记录,直接访问,移动端,北京,2,2,0,148.3,0.41
2025-08-13,开标记录,付费推广,移动端,四川,12,2,1,153.5,0.63
2025-08-13,框架协议,外部链接,PC,北京,13,5,2,130.8,0.48
2025-08-13,中标结果,付费推广,PC,北京,14,11,7,160.5,0.2
2025-08-13,招投标公告,付费推广,移动端,江苏,42,7,5,38.6,0.24
2025-08-13,采购信息,外部链接,PC,上海,36,10,7,99.0,0.72
2025-08-13,评标结果,站内,PC,广东,20,9,4,176.2,0.52
2025-08-13,更正公告,付费推广,PC,山东,22,11,7,49.4,0.63
2025-08-13,政府采购,付费推广,PC,上海,3,3,2,122.5,0.32
2025-08-13,中标结果,直接访问,移动端,山东,29,1,0,105.1,0.24
2025-08-13,招投标公告,外部链接,PC,浙江,34,12,7,50.2,0.56
2025-08-13,招标文件,站内,PC,北京,18,4,3,162.4,0.19
2025-08-13,行业报告,直接访问,PC,浙江,35,10,6,40.1,0.58
2025-08-13,评标结果,付费推广,PC,上海,8,1,0,40.1,0.66
2025-08-13,中标公示,直接访问,PC,江苏,26,10,4,175.2,0.66
2025-08-14,中标结果,外部链接,移动端,浙江,32,10,6,20.3,0.41
2025-08-14,履约信息,直接访问,PC,浙江,21,10,8,176.8,0.17
2025-08-14,中标公示,站内,PC,湖北,20,8,6,98.2,0.2
2025-08-14,框架协议,外部链接,PC,浙江,22,3,1,179.8,0.16
2025-08-14,项目立项,直接访问,PC,广东,35,8,4,131.9,0.26
2025-08-14,履约信息,外部链接,移动端,广东,28,11,4,23.3,0.41
2025-08-14,采购信息,付费推广,PC,浙江,35,11,4,169.0,0.46
2025-08-14,企业资质,直接访问,PC,湖北,14,6,3,77.4,0.54
2025-08-14,询价公告,外部链接,移动端,上海,22,6,2,95.5,0.71
2025-08-14,行业报告,付费推广,PC,浙江,25,6,3,128.2,0.32
2025-08-14,招投标公告,直接访问,PC,北京,32,8,6,118.6,0.63
2025-08-14,评标专家,站内,移动端,北京,14,4,3,31.0,0.69
2025-08-14,招标文件,付费推广,PC,江苏,8,2,1,159.7,0.46
2025-08-14,评标结果,直接访问,移动端,上海,39,8,4,122.4,0.32
2025-08-14,招投标公告,站内,PC,四川,27,7,4,114.1,0.57
2025-08-14,废标公告,直接访问,PC,上海,13,5,2,96.4,0.73
2025-08-14,框架协议,直接访问,PC,山东,26,3,2,104.7,0.26
2025-08-14,工程招标,站内,移动端,上海,11,3,1,111.1,0.41
2025-08-14,供应商查询,直接访问,移动端,四川,25,6,2,176.0,0.47
2025-08-14,工程招标,直接访问,移动端,上海,14,8,7,175.2,0.48
2025-08-14,政策解读,外部链接,PC,江苏,38,10,7,129.6,0.59
2025-08-14,信用查询,直接访问,移动端,江苏,14,1,0,75.9,0.35
2025-08-14,资格预审,直接访问,PC,江苏,25,4,1,126.8,0.2
2025-08-14,政策解读,直接访问,PC,广东,34,11,6,156.3,0.37
2025-08-14,供应商查询,直接访问,PC,山东,35,9,3,178.8,0.63
2025-08-14,招标文件,站内,移动端,湖北,46,12,10,113.1,0.2
2025-08-14,工程招标,外部链接,移动端,四川,6,2,1,19.1,0.53
2025-08-14,采购信息,直接访问,PC,上海,13,4,1,107.7,0.18
2025-08-14,开标记录,站内,PC,山东,5,4,1,60.6,0.72
2025-08-14,废标公告,外部链接,移动端,江苏,6,7,3,37.3,0.32
2025-08-14,法律法规,直接访问,移动端,山东,35,10,5,129.1,0.73
2025-08-14,开标记录,直接访问,移动端,广东,6,5,2,69.8,0.68
2025-08-14,工程招标,直接访问,PC,湖北,28,11,9,65.0,0.47
2025-08-14,招标代理,外部链接,移动端,上海,19,2,1,70.3,0.34
2025-08-14,废标公告,站内,PC,四川,29,2,1,41.3,0.23
2025-08-14,采购信息,站内,PC,上海,26,2,0,48.5,0.69
2025-08-14,资格预审,站内,PC,北京,7,7,4,150.7,0.7
2025-08-15,招标文件,外部链接,PC,山东,23,10,6,133.0,0.17
2025-08-15,开标记录,直接访问,移动端,上海,16,12,5,39.1,0.2
2025-08-15,政府采购,站内,PC,山东,3,7,2,146.5,0.46
2025-08-15,招投标公告,直接访问,PC,北京,28,5,3,38.1,0.51
2025-08-15,行业报告,直接访问,移动端,广东,30,2,0,111.9,0.36
2025-08-15,更正公告,站内,移动端,北京,17,2,1,53.2,0.26
2025-08-15,采购信息,付费推广,PC,北京,23,4,3,131.1,0.26
2025-08-15,项目立项,直接访问,移动端,湖北,19,7,3,36.3,0.74
2025-08-15,工程招标,直接访问,PC,四川,8,12,6,71.2,0.22
2025-08-15,采购信息,外部链接,PC,山东,33,4,2,87.3,0.66
2025-08-15,信用查询,站内,移动端,四川,25,3,1,35.0,0.41
2025-08-15,项目立项,直接访问,PC,湖北,31,12,8,167.9,0.74
2025-08-15,招投标公告,付费推广,PC,湖北,23,2,0,98.9,0.61
2025-08-15,框架协议,外部链接,移动端,湖北,27,6,3,100.8,0.24
